,name,review_count,rating,price,cat1,zip_code,nyc,borough,cluster,is_affluent
23672,Xing Dragon,5,2.5,1,chinese,10029,True,Manhattan,3,1
23675,Eddie's NY Deli & Pizza,3,2.5,1,delis,10029,True,Manhattan,3,1
23676,Dunkin',4,2.5,1,donuts,10035,True,Manhattan,3,1
23681,La Hacienda,2,2.5,2,mexican,10029,True,Manhattan,3,1
23682,Tu Casa Deli,2,2.5,2,mexican,10029,True,Manhattan,3,1
23683,Los Cascabeles,1,4.0,2,mexican,10029,True,Manhattan,3,1
23689,Anabelle Deli & Grocery,1,3.0,1,delis,10029,True,Manhattan,3,1
23696,China Moon,1,1.0,1,chinese,10029,True,Manhattan,3,1
23703,Chopt Creative Salad Co.,147,3.0,2,salad,10036,True,Manhattan,7,1
23704,Forty Four Lounge,132,3.5,3,newamerican,10036,True,Manhattan,7,1
23705,JOE & THE JUICE,155,3.0,2,juicebars,10018,True,Manhattan,7,1
23706,The Stackery,56,4.0,2,bakeries,10018,True,Manhattan,7,1
23707,Chipotle Mexican Grill,161,3.0,1,mexican,10036,True,Manhattan,7,1
23708,sweetgreen,99,2.5,2,salad,10036,True,Manhattan,7,1
23709,City Cafe,44,3.0,1,juicebars,10036,True,Manhattan,7,1
23710,The Lodge By Urbanspace,18,4.0,2,food_court,10018,True,Manhattan,7,1
23711,El Rey Del Sabor,30,4.0,1,mexican,10036,True,Manhattan,7,1
23712,Dunkin',42,2.5,1,donuts,10036,True,Manhattan,7,1
23713,Public Fare,21,3.0,1,wine_bars,10018,True,Manhattan,7,1
23715,Starbucks,44,2.0,2,coffee,10036,True,Manhattan,7,1
23718,The Bistro,2,3.5,2,cafes,10036,True,Manhattan,7,1
23723,Cafe One,2,2.5,1,soup,10036,True,Manhattan,7,1
23726,Green Apple Gourmet,96,4.0,2,delis,10019,True,Manhattan,53,1
23727,Fournos Theophilos,88,4.0,2,bakeries,10036,True,Manhattan,7,1
23728,Roast Kitchen,208,3.0,2,salad,10019,True,Manhattan,53,1
23729,Brasserie Athenee,258,2.5,2,french,10036,True,Manhattan,7,1
23730,Just Salad,153,3.0,1,salad,10019,True,Manhattan,53,1
23731,The Copacabana Times Square,257,2.5,2,danceclubs,10036,True,Manhattan,7,1
23733,The Edison Ballroom,27,4.5,4,venues,10036,True,Manhattan,7,1
23734,The Halal Guys,117,3.5,1,halal,10019,True,Manhattan,53,1
23735,Broadway Lounge & Terrace,69,3.5,2,lounges,10036,True,Manhattan,7,1
23736,Leon Bakery Mexican Restaurant,52,4.0,1,bakeries,10036,True,Manhattan,7,1
23737,McCoy's Bar,121,3.5,2,pubs,10019,True,Manhattan,53,1
23738,Z Deli Pizzeria,74,3.5,1,pizza,10019,True,Manhattan,53,1
23739,Le Sia,20,4.5,3,asianfusion,10036,True,Manhattan,7,1
23740,Vodka Soda/ Bottoms Up,81,3.5,2,gaybars,10036,True,Manhattan,7,1
23741,Dino's Coffee Shop,12,5.0,1,foodtrucks,10036,True,Manhattan,7,1
23742,Juice Press,30,4.0,2,juicebars,10036,True,Manhattan,7,1
23743,The Soccer Republic,52,4.0,2,sportsbars,10019,True,Manhattan,53,1
23745,Star Lite Deli,50,3.5,1,delis,10036,True,Manhattan,7,1
23747,Bugis Street Brasserie and Bar,69,3.5,2,singaporean,10036,True,Manhattan,7,1
23748,Gregorys Coffee,48,3.5,2,coffee,10036,True,Manhattan,7,1
23749,Ben & Jerry’s,56,3.5,2,icecream,10036,True,Manhattan,7,1
23750,Kare Thai,128,3.5,2,thai,10019,True,Manhattan,53,1
23751,La Rivista Ristorante,92,3.0,3,italian,10036,True,Manhattan,7,1
23752,Retroclubnyc,66,3.5,2,danceclubs,10036,True,Manhattan,7,1
23753,Connolly's Pub & Restaurant,197,3.5,2,newamerican,10017,True,Manhattan,26,0
23754,Macchiato Espresso Bar,42,4.0,2,cafes,10017,True,Manhattan,26,0
23755,M J  Smith's Food & Spirits,24,4.5,2,irish_pubs,10017,True,Manhattan,26,0
23756,Wolfgang's Steakhouse,67,3.5,3,steak,10017,True,Manhattan,26,0
23757,Milk 'N Honey NYC,107,3.0,1,pizza,10017,True,Manhattan,26,0
23758,Maggie's Place,128,3.5,2,bars,10017,True,Manhattan,26,0
23759,Azusa of Japan,109,3.0,2,japanese,10017,True,Manhattan,26,0
23760,Madison Club Lounge,36,3.5,2,lounges,10017,True,Manhattan,26,0
23761,mad46,123,2.5,3,lounges,10017,True,Manhattan,26,0
23762,SOUP Cart,20,4.0,1,foodstands,10036,True,Manhattan,7,1
23763,Mr Bing,45,3.5,1,streetvendors,10036,True,Manhattan,7,1
23764,Kosher Deluxe,103,3.0,2,mideastern,10036,True,Manhattan,7,1
23765,Cafe Alice,70,3.0,2,breakfast_brunch,10017,True,Manhattan,26,0
23766,Bread & Butter,51,3.0,1,delis,10017,True,Manhattan,26,0
23767,Vander Bar,84,3.0,2,lounges,10017,True,Manhattan,26,0
23770,Charlies Grill,9,4.0,1,breakfast_brunch,10036,True,Manhattan,7,1
23772,China Moon,108,2.0,2,thai,10017,True,Manhattan,26,0
23774,Macchiato Espresso Bar,8,4.0,1,coffee,10017,True,Manhattan,26,0
23776,Wing'nit,8,4.0,2,foodtrucks,10017,True,Manhattan,26,0
23777,Starbucks,52,2.0,3,coffee,10017,True,Manhattan,26,0
23778,Dunkin',16,2.5,1,coffee,10017,True,Manhattan,26,0
23779,McDonald's,24,2.0,1,hotdogs,10017,True,Manhattan,26,0
23780,Dunkin',8,2.5,1,coffee,10017,True,Manhattan,26,0
23781,L'Oreal USA Le Cafe,4,4.0,2,cafes,10017,True,Manhattan,26,0
23782,Tian Fu Lou,21,2.0,2,shanghainese,10036,True,Manhattan,7,1
23790,Starbucks,45,3.0,1,coffee,10013,True,Manhattan,77,1
23793,McDonald's,72,2.5,1,hotdogs,10013,True,Manhattan,77,1
23795,Paul's Cocktail Lounge,47,2.5,3,lounges,10013,True,Manhattan,77,1
23797,Chipotle Mexican Grill,31,2.5,1,hotdogs,10013,True,Manhattan,77,1
23802,Neighborhood Gourmet Eatery,4,3.0,2,sandwiches,10013,True,Manhattan,77,1
23806,Bella Napoli Pizza & Pasta,7,3.0,2,pizza,10467,True,Bronx,38,0
23808,La Estrella Bar Restaurant,3,4.5,2,mexican,10467,True,Bronx,38,0
23810,Richie rich,7,2.5,1,restaurants,10467,True,Bronx,38,0
23811,Dunkin',4,3.0,1,donuts,10467,True,Bronx,38,0
23812,Hong Kong Kitchen,2,3.0,1,chinese,10467,True,Bronx,38,0
23813,Papa John's Pizza,11,1.5,1,pizza,10467,True,Bronx,38,0
23814,Subway Restaurants,6,2.0,1,sandwiches,10467,True,Bronx,38,0
23815,Century Chinese Restaurant,1,4.0,1,chinese,10467,True,Bronx,38,0
23817,K Q Restaurant,3,2.5,1,restaurants,10467,True,Bronx,38,0
23819,Royal Kennedy Chicken & Smoothies,3,1.0,1,chickenshop,10467,True,Bronx,38,0
23820,Sami's Kabab House,375,4.5,2,afghani,11106,True,Queens,67,0
23821,Arepas Cafe,890,4.0,2,venezuelan,11106,True,Queens,67,0
23822,Il Falco,280,4.5,3,italian,11101,True,Queens,15,1
23823,Astoria Seafood,667,4.0,2,seafood,11101,True,Queens,15,1
23824,Tea and Milk,399,4.5,1,coffee,11106,True,Queens,67,0
23825,Tamashii Ramen,710,4.0,2,ramen,11106,True,Queens,67,0
23826,Cafe Triskell,428,4.5,2,french,11106,True,Queens,67,0
23827,The Beast Next Door,177,4.5,2,bars,11101,True,Queens,15,1
23828,House of Thai,281,4.0,2,thai,11101,True,Queens,15,1
23829,Sanfords Astoria,847,4.0,2,breakfast_brunch,11106,True,Queens,67,0
23830,Chela & Garnacha,372,4.5,2,mexican,11106,True,Queens,67,0
23831,The Penthouse - Ravel Hotel,978,3.0,3,lounges,11101,True,Queens,15,1
23832,Psari Seafood Restaurant & Bar,557,4.0,2,seafood,11106,True,Queens,67,0
23833,M. Wells Steakhouse,404,3.5,3,steak,11101,True,Queens,15,1
23834,Beija Flor,225,4.0,2,brazilian,11101,True,Queens,15,1
23835,Raj's Indian Kitchen,234,4.0,1,indpak,11101,True,Queens,15,1
23836,LIC Beer Project,124,4.0,1,breweries,11101,True,Queens,15,1
23837,Levante,214,4.0,2,pizza,11101,True,Queens,15,1
23838,Partners Coffee,133,4.5,2,coffee,11101,True,Queens,15,1
23839,Gastroteca,748,4.0,2,italian,11106,True,Queens,67,0
23840,Dutch Kills Centraal,318,3.5,2,breakfast_brunch,11101,True,Queens,15,1
23841,Suzuki Shokudo,123,4.5,2,sushi,11101,True,Queens,15,1
23842,Beebe's,99,4.5,2,pizza,11101,True,Queens,15,1
23843,Indie,131,4.0,2,coffee,11101,True,Queens,15,1
23844,The Local Bar and Cafe,75,4.5,1,bars,11101,True,Queens,15,1
23845,Copacabana,227,4.0,1,brazilian,11106,True,Queens,67,0
23847,Court Square Diner,399,3.5,2,diners,11101,True,Queens,15,1
23848,Mad Donkey Beer Bar & Grill,351,4.0,2,divebars,11106,True,Queens,67,0
23849,Pao De Queijo,344,4.0,1,brazilian,11106,True,Queens,67,0
23850,Aliada,367,4.0,2,greek,11106,True,Queens,67,0
23851,Sapps,157,4.0,2,japanese,11101,True,Queens,15,1
23852,Fatima's Halal Kitchen,383,4.0,1,chinese,11106,True,Queens,67,0
23853,Adda Indian Canteen,310,4.0,2,indpak,11101,True,Queens,15,1
23854,MoMA PS1,343,3.5,1,museums,11101,True,Queens,15,1
23855,Go Nonna,51,4.5,2,argentine,11101,True,Queens,15,1
23856,King of Falafel & Shawarma - Restaurant,272,4.0,2,halal,11106,True,Queens,67,0
23857,Maizal Restaurant & Tequila Bar,297,4.0,2,mexican,11106,True,Queens,67,0
23858,Clever Blend,167,4.0,1,coffee,11101,True,Queens,15,1
23859,La Sala,118,4.5,2,cocktailbars,11106,True,Queens,67,0
23860,Los Portales,262,4.0,1,mexican,11105,True,Queens,9,1
23861,The Strand Smokehouse,796,3.5,2,bbq,11106,True,Queens,67,0
23862,Oro Restaurant & Lounge,135,4.0,2,cocktailbars,11101,True,Queens,15,1
23863,The Burger Garage,379,3.5,2,tradamerican,11101,True,Queens,15,1
23864,Menú,97,4.5,1,coffee,11106,True,Queens,67,0
23865,The Inkan,182,3.5,2,peruvian,11101,True,Queens,15,1
23866,Communitea,120,4.0,1,coffee,11101,True,Queens,15,1
23867,Mike's Pizza,100,4.0,1,pizza,11101,True,Queens,15,1
23868,Sunswick,377,4.0,2,bars,11106,True,Queens,67,0
23869,Etto Espresso Bar,79,4.5,1,cafes,11101,True,Queens,15,1
23870,Bierocracy,296,4.0,2,beerbar,11101,True,Queens,15,1
23871,THE HUNTRESS whiskey n' wings,113,4.0,2,bars,11101,True,Queens,15,1
23872,RESOBOX,141,3.5,2,culturalcenter,11101,True,Queens,15,1
23873,Kondo,163,4.0,2,japanese,11106,True,Queens,67,0
23874,Chano's Cantina,173,4.0,2,mexican,11106,True,Queens,67,0
23875,Doughnut Plant,245,4.0,2,donuts,11101,True,Queens,15,1
23876,The Mill Coffee Company,85,4.0,2,coffee,11101,True,Queens,15,1
23877,Napoli Pizza & Pasta,299,4.0,1,pizza,11106,True,Queens,67,0
23878,The Buffs,35,4.5,2,thai,11101,True,Queens,15,1
23879,Sake kawa,66,4.5,2,sushi,11106,True,Queens,67,0
23880,Mi Espiguita Taqueria,114,4.5,1,mexican,11106,True,Queens,67,0
23881,LIC Corner Cafe,96,4.0,1,coffee,11101,True,Queens,15,1
23882,Massa's Coal Fired Pizzeria & Bar,84,4.0,2,pizza,11101,True,Queens,15,1
23883,Tal Bagels,232,3.5,1,bagels,10022,True,Manhattan,16,1
23884,Botte Bar,85,4.5,2,cocktailbars,11106,True,Queens,67,0
23885,Yi Fang Taiwan Fruit Tea,67,4.0,1,bubbletea,11101,True,Queens,15,1
23886,Möge Tee,77,4.0,2,bubbletea,11101,True,Queens,15,1
23887,Luzzo's Neapolitan Pizza & Wine Bar,78,4.0,2,pizza,11101,True,Queens,15,1
23888,Melting Pot Cuisine,103,3.5,2,caribbean,11106,True,Queens,67,0
23890,Blank Slate - Midtown,58,4.5,2,cafes,10022,True,Manhattan,16,1
23891,Snowdonia,266,3.5,2,comfortfood,11106,True,Queens,67,0
23892,La Villetta,83,4.0,3,italian,10022,True,Manhattan,16,1
23893,Pho Saigon,164,3.5,2,vietnamese,10022,True,Manhattan,16,1
23894,Juquila Kitchen and Bar,105,4.0,2,newmexican,11101,True,Queens,15,1
23895,Boishakhi Restaurant,77,4.0,1,indpak,11106,True,Queens,67,0
23896,Jameson's NYC,70,4.0,2,irish,10022,True,Manhattan,16,1
23897,Marinara Pizza,93,3.5,1,pizza,10022,True,Manhattan,16,1
23898,BarKogi Korean Fried Chicken,595,2.5,2,chicken_wings,10022,True,Manhattan,16,1
23899,Bund On Broadway,168,4.0,2,dimsum,11106,True,Queens,67,0
23900,Il Postino,117,3.5,4,italian,10017,True,Manhattan,26,0
23901,Dill & Parsley,144,3.5,2,mediterranean,10022,True,Manhattan,16,1
23902,Peak Thai Restaurant,195,3.5,2,thai,10017,True,Manhattan,26,0
23903,Manducatis,138,4.0,2,italian,11101,True,Queens,15,1
23904,Something Catchy,103,3.5,2,seafood,11106,True,Queens,67,0
23905,Pantry Market Eatery,105,3.5,2,sandwiches,11101,True,Queens,15,1
23906,Caffeina Espresso Bar,48,4.0,2,cafes,11101,True,Queens,15,1
23907,Nishida Sho-ten NEXT,59,4.0,2,bars,10017,True,Manhattan,26,0
23908,The Press Box,123,3.5,2,pubs,10022,True,Manhattan,16,1
23910,Lic Deli & Grocery,32,4.5,1,delis,11101,True,Queens,15,1
23911,Goodfellas Pizzeria of LIC,37,4.5,1,pizza,11101,True,Queens,15,1
23912,Bean's & Lager,72,4.5,2,bars,11106,True,Queens,67,0
23914,Parisi Bakery Astoria,159,4.0,1,bakeries,11106,True,Queens,67,0
23915,Parnell's Pub & Restaurant,87,3.5,2,pubs,10022,True,Manhattan,16,1
23916,Rincón Melania,69,4.5,2,tradamerican,11101,True,Queens,15,1
23917,Butterfly Bakeshop,74,4.5,2,bakeries,11101,True,Queens,15,1
23918,Shochu & Tapas - Aya,75,3.5,2,japanese,10022,True,Manhattan,16,1
23920,Aanchal Indian Restaurant & Bar,126,3.5,2,indpak,11101,True,Queens,15,1
23921,Palace Fried Chicken,42,4.0,1,hotdogs,11106,True,Queens,67,0
23922,Gaw Gai,194,3.5,1,thai,11101,True,Queens,15,1
23923,Osaka Japanese Fusion,149,3.5,2,japanese,11106,True,Queens,67,0
23924,Jimbo's Hamburger Place,93,3.5,1,tradamerican,10022,True,Manhattan,16,1
23925,Carol's Cafe,33,4.5,1,cafes,10022,True,Manhattan,16,1
23927,Poulette - Midtown East,59,4.0,2,french,10017,True,Manhattan,26,0
23928,Drunken Chicken,94,4.0,2,korean,11106,True,Queens,67,0
23929,Aladdin Sweets & Restaurant,54,4.0,2,desserts,11106,True,Queens,67,0
23930,Pete's Grill,379,3.5,2,newamerican,11104,True,Queens,46,0
23931,Hidalgo Mexican Food,25,4.0,2,mexican,11106,True,Queens,67,0
23932,The Mermaid Inn,1085,4.0,2,seafood,10024,True,Manhattan,30,1
23933,Carmine's Italian Restaurant - Upper West Side,1348,4.0,2,italian,10024,True,Manhattan,30,1
23934,Barney Greengrass,742,4.0,2,gourmet,10024,True,Manhattan,30,1
23935,Amelie,189,4.5,3,french,10024,True,Manhattan,30,1
23936,Bodrum Mediterranean Restaurant,386,4.0,2,mediterranean,10024,True,Manhattan,30,1
23937,By the Way Bakery,225,4.5,1,bakeries,10024,True,Manhattan,30,1
23938,Sirenetta,290,4.0,2,pizza,10024,True,Manhattan,30,1
23940,Kirsh Bakery & Kitchen,267,4.0,2,bakeries,10024,True,Manhattan,30,1
23941,Little Italy Pizza,273,4.0,1,pizza,10025,True,Manhattan,52,1
23942,Vino Levantino,231,4.0,2,mediterranean,10025,True,Manhattan,52,1
23943,Filicori Zecchini,189,4.0,1,coffee,10025,True,Manhattan,52,1
23944,Mido Japanese,200,4.0,2,japanese,10024,True,Manhattan,30,1
23945,Cibo E Vino,317,4.0,2,italian,10024,True,Manhattan,30,1
23946,Manhattan Diner,288,3.5,2,diners,10025,True,Manhattan,52,1
23947,Motorino,215,3.5,2,pizza,10024,True,Manhattan,30,1
23948,La Mirabelle,120,4.0,3,french,10024,True,Manhattan,30,1
23949,Indian Tanpura,143,4.0,2,indpak,10024,True,Manhattan,30,1
23950,Blockheads,258,3.5,2,mexican,10024,True,Manhattan,30,1
23951,Murray's Sturgeon Shop,83,4.5,2,gourmet,10024,True,Manhattan,30,1
23952,"Whispers Restaurant, Bar & Lounge",77,4.5,2,cocktailbars,10025,True,Manhattan,52,1
23954,Bobamosa,71,3.0,1,bubbletea,10128,True,Manhattan,50,1
23955,The Consulate,68,4.5,3,french,10024,True,Manhattan,30,1
23956,Viand,93,4.0,2,breakfast_brunch,10024,True,Manhattan,30,1
23957,Au Jus,13,4.5,1,bbq,10029,True,Manhattan,3,1
23958,Miyako Sushi,230,3.5,2,sushi,10025,True,Manhattan,52,1
23959,Matto Espresso,49,4.5,1,coffee,10024,True,Manhattan,30,1
23960,Thai Peppercorn,62,3.0,1,thai,10029,True,Manhattan,3,1
23961,Bardolino Pizza,48,3.5,1,pizza,10029,True,Manhattan,3,1
23962,Bakery On 3rd Cafe,38,3.5,1,desserts,10029,True,Manhattan,3,1
23963,3 Guys,105,2.5,2,seafood,10029,True,Manhattan,3,1
23964,City Diner,268,3.0,2,diners,10024,True,Manhattan,30,1
23965,Starbucks,108,2.5,2,coffee,10029,True,Manhattan,3,1
23966,Joosed by Lloyd's,21,4.0,1,juicebars,10029,True,Manhattan,3,1
23967,Pizza Pete's,147,3.5,1,pizza,10024,True,Manhattan,30,1
23968,Super Tacos,136,3.5,1,mexican,10025,True,Manhattan,52,1
23969,Talia's Steakhouse & Bar,335,3.0,3,steak,10025,True,Manhattan,52,1
23970,Juice Press,26,3.5,3,juicebars,10128,True,Manhattan,50,1
23971,Lucciola,103,3.5,2,wine_bars,10024,True,Manhattan,30,1
23973,Side Park Cafe,34,3.5,2,mexican,10029,True,Manhattan,3,1
23974,Omar's,8,4.5,1,foodtrucks,10128,True,Manhattan,50,1
23975,Pee Dee Steak House,38,3.5,2,seafood,10029,True,Manhattan,3,1
23976,Telio,143,3.5,2,greek,10025,True,Manhattan,52,1
23977,Eli's Essentials and Wine Bar,85,2.5,2,cafes,10028,True,Manhattan,50,1
23978,JOE & THE JUICE,16,4.0,2,coffee,10029,True,Manhattan,3,1
23979,Brad's Burgers & BBQ,47,4.0,2,burgers,10024,True,Manhattan,30,1
23981,Daly's Pub,55,4.0,1,pubs,11106,True,Queens,67,0
23982,Plaza Cafeteria - Mount Sinai Hospital,26,3.5,1,cafeteria,10029,True,Manhattan,3,1
23983,Q Marqet,41,3.0,2,convenience,10029,True,Manhattan,3,1
23984,Dino's Pizzeria,150,3.5,1,pizza,11106,True,Queens,67,0
23985,Valencia Bakery,28,3.5,2,bakeries,10029,True,Manhattan,3,1
23986,Spice Hut Indian Restaurant,70,3.0,2,indpak,10029,True,Manhattan,3,1
23987,Starbucks,55,2.5,2,coffee,10128,True,Manhattan,50,1
23988,Lot's-O-Bagels,153,3.5,1,bagels,11106,True,Queens,67,0
23989,sweetgreen,114,3.5,2,salad,10022,True,Manhattan,16,1
23990,Gregorys Coffee,90,3.5,2,coffee,10022,True,Manhattan,16,1
23991,China King,35,3.5,1,chinese,10029,True,Manhattan,3,1
23992,Jalapeno Deli,13,4.0,1,latin,10029,True,Manhattan,3,1
23993,Taco Bell,34,3.0,1,hotdogs,10029,True,Manhattan,3,1
23994,El Chevere Bakery,15,4.0,1,coffee,10029,True,Manhattan,3,1
23996,Eastwood,146,4.0,2,bars,10002,True,Manhattan,77,1
23997,La Flaca,346,3.5,2,mexican,10002,True,Manhattan,77,1
23999,Ost Cafe,59,4.5,1,coffee,10002,True,Manhattan,77,1
24001,Alphonso's Pizzeria & Trattoria,120,3.5,1,pizza,10002,True,Manhattan,77,1
24002,Clinton Square Pizza,79,4.0,1,pizza,10002,True,Manhattan,77,1
24003,Saluggi's East,86,4.0,2,pizza,10002,True,Manhattan,77,1
24020,Verrazano Grill,13,3.5,2,russian,10306,True,Staten Island,54,0
24035,Wendy's,39,2.0,1,burgers,10305,True,Staten Island,17,0
24038,Dunkin',11,2.5,1,donuts,10306,True,Staten Island,54,0
24041,China Taste,11,3.0,1,chinese,10305,True,Staten Island,17,0
24042,Hylan Dairy Deli Meats & Bagels,15,2.0,1,delis,10305,True,Staten Island,17,0
24048,Uncle Louie G,5,2.5,2,icecream,10305,True,Staten Island,17,0
24050,7-Eleven,4,2.5,1,coffee,10305,True,Staten Island,17,0
24054,Pizza Hut,23,2.5,1,pizza,10469,True,Bronx,65,0
24055,Popeyes Louisiana Kitchen,19,2.0,1,chicken_wings,10475,True,Bronx,65,0
24056,Golden Krust Caribbean Restaurant,14,3.0,2,bakeries,10469,True,Bronx,65,0
24058,Jr Gourmet Deli,5,4.0,2,delis,10475,True,Bronx,65,0
24059,Mandarin Wok Restaurant,7,3.5,2,chinese,10469,True,Bronx,65,0
24060,Bartow Pizza,15,2.0,1,pizza,10475,True,Bronx,65,0
24062,Capri II Pizzeria,11,2.5,1,pizza,10475,True,Bronx,65,0
24064,Taco Bell,26,2.0,1,tacos,10475,True,Bronx,65,0
24066,Fresh Fruits & Fish Market,4,4.0,1,markets,10469,True,Bronx,65,0
24067,McDonald's,11,2.5,1,hotdogs,10475,True,Bronx,65,0
24068,Royal Caribbean Jamaican Bakery,10,3.0,2,caribbean,10466,True,Bronx,6,0
24070,Burger King,16,1.5,1,burgers,10475,True,Bronx,65,0
24071,Wendy's,22,2.0,1,hotdogs,10475,True,Bronx,65,0
24072,Guang Hui Restaurant Incorporated,7,2.5,2,chinese,10475,True,Bronx,65,0
24073,Eddie's Taco & Grill Plus,7,2.5,1,tex-mex,10475,True,Bronx,65,0
24074,Dunkin',5,3.5,1,donuts,10475,True,Bronx,65,0
24075,Country Boyz Restaurant,3,3.5,2,caribbean,10469,True,Bronx,65,0
24076,New York Chicken & Grill,3,3.5,1,newamerican,10466,True,Bronx,6,0
24081,KFC,10,2.0,1,hotdogs,10469,True,Bronx,65,0
24083,Arby’s,2,3.0,1,hotdogs,10475,True,Bronx,65,0
24084,Dunkin',8,2.0,1,donuts,10469,True,Bronx,65,0
24085,Popeyes Louisiana Kitchen,10,2.5,1,chicken_wings,10469,True,Bronx,65,0
24089,Golden Star Garden,5,3.0,1,chinese,10469,True,Bronx,65,0
24090,Lee's Chinese Kitchen,10,2.0,2,chinese,10467,True,Bronx,38,0
24091,Kmart Little Caesars Pizza Station,6,1.5,1,pizza,10475,True,Bronx,65,0
24094,Dunkin',5,2.5,1,coffee,10469,True,Bronx,65,0
24095,City Island Chinese Restaurant,12,2.5,2,chinese,10464,True,Bronx,69,0
24098,Kennedy Fried Chicken,2,3.5,1,hotdogs,10469,True,Bronx,65,0
24099,Dunkin',11,1.5,1,donuts,10464,True,Bronx,69,0
24101,McDonald's,4,2.5,1,hotdogs,10467,True,Bronx,38,0
24104,Kennedy Fried Chicken,3,2.0,2,hotdogs,10475,True,Bronx,65,0
24110,Chipotle Mexican Grill,5,1.5,1,hotdogs,10475,True,Bronx,65,0
24114,Domino's Pizza,16,1.0,1,pizza,10469,True,Bronx,65,0
24119,Little Caesars Pizza,2,1.0,1,pizza,10475,True,Bronx,65,0
24123,King Barka Jerk Center,2,1.5,2,caribbean,10469,True,Bronx,65,0
24136,Fire House Corner Deli Grocery,2,2.0,2,convenience,10464,True,Bronx,69,0
24139,5 Napkin Burger,815,3.5,2,burgers,10024,True,Manhattan,30,1
24140,Hi-Life,319,3.5,2,tradamerican,10024,True,Manhattan,30,1
24142,Alachi Masala,215,4.0,2,indpak,10024,True,Manhattan,30,1
24143,The Living Room,41,4.5,3,lounges,10019,True,Manhattan,53,1
24144,French Roast,555,3.0,2,french,10024,True,Manhattan,30,1
24145,Rong Cheng House,58,4.0,2,szechuan,10019,True,Manhattan,53,1
24160,South Fin Grill,275,3.0,3,seafood,10305,True,Staten Island,17,0
24163,Dragon House Take Out Restaurant,13,3.5,1,chinese,10305,True,Staten Island,17,0
24167,Island Garden Chinese Restaurant,17,3.5,1,chinese,10305,True,Staten Island,17,0
24170,Subway Restaurants,5,4.0,1,sandwiches,10305,True,Staten Island,17,0
24180,Lucky Pickle Dumpling,163,3.5,1,chinese,10024,True,Manhattan,30,1
24182,Cafe 82,141,3.5,2,diners,10024,True,Manhattan,30,1
24183,Ali Baba of West Side,84,3.5,2,mideastern,10024,True,Manhattan,30,1
24185,Steve's Authentic Key Lime Pies,414,4.5,2,bakeries,11231,True,Brooklyn,75,1
24195,The CopperPot,39,4.5,2,bars,11231,True,Brooklyn,75,1
24201,Mark's Red Hook Pizza,56,4.0,1,pizza,11231,True,Brooklyn,75,1
24203,Pizza D'Amore,99,3.5,1,pizza,11214,True,Brooklyn,2,1
24206,JBL Live at Pier 97,11,3.5,2,musicvenues,10019,True,Manhattan,53,1
24207,Peacock Alley,117,3.5,3,breakfast_brunch,10022,True,Manhattan,16,1
24208,The Gin Parlour,32,3.5,2,breakfast_brunch,10017,True,Manhattan,26,0
24209,Henry's Rooftop Bar,60,4.0,2,newamerican,10017,True,Manhattan,26,0
24210,Duke Eatery,55,4.0,2,newamerican,10022,True,Manhattan,16,1
24211,Ashley's Fine Foods,139,2.5,2,delis,10017,True,Manhattan,26,0
24212,Godiva Café,30,4.0,2,cafes,10022,True,Manhattan,16,1
24213,El Rey Del Sabor,27,3.5,1,foodstands,10022,True,Manhattan,16,1
24215,Quick Stop,6,5.0,1,coffee,10017,True,Manhattan,26,0
24216,Raffles Coffee Shop,111,2.0,2,breakfast_brunch,10017,True,Manhattan,26,0
24218,Picciotto NYC,14,4.0,1,foodtrucks,10022,True,Manhattan,16,1
24219,Tony's Coffee Cart,5,5.0,1,coffee,10017,True,Manhattan,26,0
24220,Starbucks,23,3.0,1,coffee,10017,True,Manhattan,26,0
24221,Express Power Lunch,10,3.5,1,foodstands,10017,True,Manhattan,26,0
24222,Cappone’s Salumeria,11,3.5,2,delis,10022,True,Manhattan,16,1
24225,Starbucks,29,2.5,2,coffee,10022,True,Manhattan,16,1
24226,Starbucks,18,3.0,2,coffee,10017,True,Manhattan,26,0
24227,525LEX Restaurant & Lounge,18,2.5,2,lounges,10017,True,Manhattan,26,0
24229,Lily's Bar,7,3.0,2,pubs,10017,True,Manhattan,26,0
24230,Taina Cafe,11,2.5,3,caribbean,10017,True,Manhattan,26,0
24231,Lexington Avenue FALL Street Fair,4,3.0,1,shopping,10022,True,Manhattan,16,1
24251,Lincoln Fried Chicken,34,4.0,1,chicken_wings,10027,True,Manhattan,52,1
24252,Jimbo's Hamburger Palace,31,3.5,1,burgers,10027,True,Manhattan,52,1
24253,Peking Garden,32,3.5,1,chinese,10027,True,Manhattan,52,1
24274,Sweet Suga Mama's,34,3.5,2,bakeries,10029,True,Manhattan,3,1
24276,Cafe aloaf,20,4.0,2,coffee,10029,True,Manhattan,3,1
24277,Taqueria Guadalupe,47,3.0,2,mexican,10029,True,Manhattan,3,1
24279,Wimpy's IV,26,3.5,1,burgers,10029,True,Manhattan,3,1
24281,Hong Kong,14,3.5,2,chinese,10029,True,Manhattan,3,1
24282,Cafe on Fifth,8,4.5,1,cafes,10029,True,Manhattan,3,1
24283,Brisas Del Mar,16,3.5,2,fishnchips,10029,True,Manhattan,3,1
24284,Kennedy Fried Chicken,19,3.5,1,hotdogs,10026,True,Manhattan,52,1
24285,Popeyes Louisiana Kitchen,25,3.0,1,hotdogs,10029,True,Manhattan,3,1
